"","ID","Name","Timestamp","Sender","Event Type","Battery","Impacts","Temp (f)","Light (Im)","Distance (m)","Latitude","Longitude","GPS Fix","Received","Address","Altitude"
"","357591080390195","18034746","2018-08-20 6:04:21 pm","18034746","UPDATE","3.61","0","84.31","0","0","35.29651","-120.66145","Valid(1)","2018-08-20 6:04:46 pm","","0"
"","357591080390195","18034746","2018-08-20 5:58:52 pm","18034746","UPDATE","3.61","0","84.38","0","0","35.29642","-120.66146","Valid(1)","2018-08-20 5:59:16 pm","","0"
"","357591080390195","18034746","2018-08-20 5:53:22 pm","18034746","UPDATE","3.61","0","84.43","0","0","35.29651","-120.66135","Valid(1)","2018-08-20 5:53:46 pm","","0"
"","357591080390195","18034746","2018-08-20 5:47:30 pm","18034746","UPDATE","3.61","0","84.47","0","0","35.296467","-120.66137","Valid(1)","2018-08-20 5:48:16 pm","","0"
"","357591080390195","18034746","2018-08-20 5:41:31 pm","18034746","UPDATE","3.61","0","84.25","0","0","35.29676","-120.66111","Valid(1)","2018-08-20 5:48:16 pm","","0"
"","357591080390195","18034746","2018-08-20 5:36:02 pm","18034746","UPDATE","3.61","0","84.34","0","0","35.296314","-120.66134","Valid(1)","2018-08-20 5:36:46 pm","","0"
"","357591080390195","18034746","2018-08-20 5:30:33 pm","18034746","UPDATE","3.62","0","84.40","0","0","35.27734","-120.67029","Valid(1)","2018-08-20 5:31:17 pm","","0"
"","357591080390195","18034746","2018-08-20 5:25:03 pm","18034746","UPDATE","3.61","0","84.13","0","0","35.269615","-120.65737","Valid(1)","2018-08-20 5:25:48 pm","","0"
"","357591080390195","18034746","2018-08-20 5:19:09 pm","18034746","UPDATE","3.58","0","83.48","0","0","35.248127","-120.64286","Valid(1)","2018-08-20 5:20:18 pm","","0"
"","357591080390195","18034746","2018-08-20 5:13:34 pm","18034746","UPDATE","3.6","0","81.59","0","0","35.24337","-120.64451","Valid(1)","2018-08-20 5:14:24 pm","","0"
"","357591080390195","18034746","2018-08-20 5:07:53 pm","18034746","UPDATE","3.59","0","81.34","0","0","35.243717","-120.64507","Valid(1)","2018-08-20 5:08:49 pm","","0"
"","357591080390195","18034746","2018-08-20 5:02:10 pm","18034746","UPDATE","3.59","0","81.25","0","0","35.24322","-120.64468","Valid(1)","2018-08-20 5:03:07 pm","","0"
"","357591080390195","18034746","2018-08-20 4:55:57 pm","18034746","UPDATE","3.58","0","80.98","0","0","35.243332","-120.64472","Valid(1)","2018-08-20 4:57:25 pm","","0"
"","357591080390195","18034746","2018-08-20 4:50:10 pm","18034746","UPDATE","3.58","0","80.83","0","0","35.243855","-120.64445","Valid(1)","2018-08-20 4:51:12 pm","","0"
"","357591080390195","18034746","2018-08-20 4:44:35 pm","18034746","UPDATE","3.6","0","80.67","0","0","35.243538","-120.645","Valid(1)","2018-08-20 4:45:24 pm","","0"
"","357591080390195","18034746","2018-08-20 4:39:00 pm","18034746","UPDATE","3.6","0","80.55","0","0","35.243614","-120.64575","Valid(1)","2018-08-20 4:39:49 pm","","0"
"","357591080390195","18034746","2018-08-20 4:33:27 pm","18034746","UPDATE","3.6","0","80.44","0","0","35.2436","-120.6451","Valid(1)","2018-08-20 4:34:14 pm","","0"
"","357591080390195","18034746","2018-08-20 4:27:56 pm","18034746","UPDATE","3.6","0","80.35","0","0","35.243534","-120.64464","Valid(1)","2018-08-20 4:28:41 pm","","0"
"","357591080390195","18034746","2018-08-20 4:22:25 pm","18034746","UPDATE","3.6","0","80.28","0","0","35.243523","-120.6445","Valid(1)","2018-08-20 4:23:10 pm","","0"
"","357591080390195","18034746","2018-08-20 4:16:46 pm","18034746","UPDATE","3.59","0","80.15","0","0","35.24351","-120.64379","Valid(1)","2018-08-20 4:17:39 pm","","0"
"","357591080390195","18034746","2018-08-20 4:11:12 pm","18034746","UPDATE","3.6","0","79.99","0","0","35.24361","-120.64476","Valid(1)","2018-08-20 4:12:00 pm","","0"
"","357591080390195","18034746","2018-08-20 4:05:33 pm","18034746","UPDATE","3.6","0","79.81","0","0","35.243546","-120.64418","Valid(1)","2018-08-20 4:06:26 pm","","0"
"","357591080390195","18034746","2018-08-20 4:00:03 pm","18034746","UPDATE","3.61","0","79.65","0","0","35.24361","-120.64491","Valid(1)","2018-08-20 4:00:47 pm","","0"
"","357591080390195","18034746","2018-08-20 3:54:32 pm","18034746","UPDATE","3.6","0","79.54","0","0","35.243626","-120.64463","Valid(1)","2018-08-20 3:55:17 pm","","0"
"","357591080390195","18034746","2018-08-20 3:48:52 pm","18034746","UPDATE","3.59","0","79.38","0","0","35.243637","-120.64472","Valid(1)","2018-08-20 3:49:45 pm","","0"
"","357591080390195","18034746","2018-08-20 3:36:35 pm","18034746","UPDATE","3.58","0","78.94","0","0","35.24356","-120.64491","Valid(1)","2018-08-20 3:38:03 pm","","0"
"","357591080390195","18034746","2018-08-20 3:30:50 pm","18034746","UPDATE","3.59","0","78.64","0","0","35.243687","-120.6453","Valid(1)","2018-08-20 3:31:49 pm","","0"
"","357591080390195","18034746","2018-08-20 3:24:54 pm","18034746","UPDATE","3.58","0","78.37","0","0","35.24349","-120.64502","Valid(1)","2018-08-20 3:26:04 pm","","0"
"","357591080390195","18034746","2018-08-20 3:12:37 pm","18034746","UPDATE","3.59","0","77.76","0","0","35.243633","-120.64456","Valid(1)","2018-08-20 3:13:42 pm","","0"
"","357591080390195","18034746","2018-08-20 3:07:02 pm","18034746","UPDATE","3.59","0","77.50","0","0","35.243637","-120.64476","Valid(1)","2018-08-20 3:07:50 pm","","0"
"","357591080390195","18034746","2018-08-20 3:01:14 pm","18034746","UPDATE","3.6","0","77.18","0","0","35.243526","-120.64465","Valid(1)","2018-08-20 3:02:15 pm","","0"
"","357591080390195","18034746","2018-08-20 2:55:22 pm","18034746","UPDATE","3.58","0","76.96","0","0","35.24355","-120.6446","Valid(1)","2018-08-20 2:56:27 pm","","0"
"","357591080390195","18034746","2018-08-20 2:49:33 pm","18034746","UPDATE","3.6","0","76.53","0","0","35.24359","-120.6446","Valid(1)","2018-08-20 2:50:35 pm","","0"
"","357591080390195","18034746","2018-08-20 2:37:46 pm","18034746","UPDATE","3.59","0","76.19","0","0","35.243553","-120.64457","Valid(1)","2018-08-20 2:38:36 pm","","0"
"","357591080390195","18034746","2018-08-20 2:32:03 pm","18034746","UPDATE","3.59","0","76.06","0","0","35.243465","-120.64392","Valid(1)","2018-08-20 2:32:59 pm","","0"
"","357591080390195","18034746","2018-08-20 2:26:22 pm","18034746","UPDATE","3.58","0","75.96","0","0","35.24358","-120.64442","Valid(1)","2018-08-20 2:27:15 pm","","0"
"","357591080390195","18034746","2018-08-20 2:20:33 pm","18034746","UPDATE","3.59","0","75.76","0","0","35.243526","-120.64467","Valid(1)","2018-08-20 2:21:34 pm","","0"
"","357591080390195","18034746","2018-08-20 2:14:48 pm","18034746","UPDATE","3.58","0","75.70","0","0","35.24338","-120.64482","Valid(1)","2018-08-20 2:15:45 pm","","0"
"","357591080390195","18034746","2018-08-20 2:08:56 pm","18034746","UPDATE","3.58","0","75.67","0","0","35.24357","-120.64484","Valid(1)","2018-08-20 2:10:00 pm","","0"
"","357591080390195","18034746","2018-08-20 2:02:57 pm","18034746","UPDATE","3.57","0","75.61","0","0","35.243477","-120.64497","Valid(1)","2018-08-20 2:04:08 pm","","0"
"","357591080390195","18034746","2018-08-20 1:57:06 pm","18034746","UPDATE","3.59","0","75.42","0","0","35.2434","-120.64499","Valid(1)","2018-08-20 1:58:09 pm","","0"
"","357591080390195","18034746","2018-08-20 1:51:15 pm","18034746","UPDATE","3.59","0","75.29","0","0","35.24343","-120.64485","Valid(1)","2018-08-20 1:52:18 pm","","0"
"","357591080390195","18034746","2018-08-20 1:45:40 pm","18034746","UPDATE","3.59","0","75.25","0","0","35.243465","-120.64466","Valid(1)","2018-08-20 1:46:27 pm","","0"
"","357591080390195","18034746","2018-08-20 1:39:45 pm","18034746","UPDATE","3.57","0","75.24","0","0","35.243553","-120.64452","Valid(1)","2018-08-20 1:40:52 pm","","0"
"","357591080390195","18034746","2018-08-20 1:34:04 pm","18034746","UPDATE","3.58","0","75.13","0","0","35.243835","-120.64406","Valid(1)","2018-08-20 1:34:57 pm","","0"
"","357591080390195","18034746","2018-08-20 1:28:27 pm","18034746","UPDATE","3.58","0","75.07","0","0","35.242992","-120.64566","Valid(1)","2018-08-20 1:29:15 pm","","0"
"","357591080390195","18034746","2018-08-20 1:22:50 pm","18034746","UPDATE","3.59","0","75.00","0","0","35.24335","-120.64462","Valid(1)","2018-08-20 1:23:38 pm","","0"
"","357591080390195","18034746","2018-08-20 1:17:17 pm","18034746","UPDATE","3.6","0","75.00","0","0","35.243504","-120.64453","Valid(1)","2018-08-20 1:18:01 pm","","0"
"","357591080390195","18034746","2018-08-20 1:11:45 pm","18034746","UPDATE","3.6","0","74.97","0","0","35.2436","-120.64455","Valid(1)","2018-08-20 1:12:28 pm","","0"
"","357591080390195","18034746","2018-08-20 1:06:06 pm","18034746","UPDATE","3.59","0","74.95","0","0","35.243618","-120.6445","Valid(1)","2018-08-20 1:06:56 pm","","0"
"","357591080390195","18034746","2018-08-20 1:00:16 pm","18034746","UPDATE","3.58","0","74.97","0","0","35.243607","-120.64447","Valid(1)","2018-08-20 1:01:17 pm","","0"
"","357591080390195","18034746","2018-08-20 12:54:38 pm","18034746","UPDATE","3.59","0","74.89","0","0","35.243393","-120.64487","Valid(1)","2018-08-20 12:55:27 pm","","0"
"","357591080390195","18034746","2018-08-20 12:48:58 pm","18034746","UPDATE","3.58","0","74.91","0","0","35.24351","-120.64447","Valid(1)","2018-08-20 12:49:49 pm","","0"
"","357591080390195","18034746","2018-08-20 12:43:22 pm","18034746","UPDATE","3.6","0","74.89","0","0","35.24354","-120.6446","Valid(1)","2018-08-20 12:44:09 pm","","0"
"","357591080390195","18034746","2018-08-20 12:37:39 pm","18034746","UPDATE","3.6","0","74.80","0","0","35.24367","-120.64419","Valid(1)","2018-08-20 12:38:33 pm","","0"
"","357591080390195","18034746","2018-08-20 12:31:59 pm","18034746","UPDATE","3.59","0","74.82","0","0","35.243553","-120.64439","Valid(1)","2018-08-20 12:32:49 pm","","0"
"","357591080390195","18034746","2018-08-20 12:26:23 pm","18034746","UPDATE","3.59","0","74.82","0","0","35.243694","-120.64422","Valid(1)","2018-08-20 12:27:10 pm","","0"
"","357591080390195","18034746","2018-08-20 11:49:59 am","18034746","UPDATE","3.59","0","74.52","0","0","35.24363","-120.64428","Valid(1)","2018-08-20 11:50:45 am","","0"
"","357591080390195","18034746","2018-08-20 11:44:06 am","18034746","UPDATE","3.58","0","74.39","0","0","35.243614","-120.64436","Valid(1)","2018-08-20 11:45:08 am","","0"
"","357591080390195","18034746","2018-08-20 11:38:17 am","18034746","UPDATE","3.58","0","74.37","0","0","35.243603","-120.64466","Valid(1)","2018-08-20 11:39:16 am","","0"
"","357591080390195","18034746","2018-08-20 11:32:32 am","18034746","UPDATE","3.58","0","74.28","0","0","35.243645","-120.64458","Valid(1)","2018-08-20 11:33:27 am","","0"
"","357591080390195","18034746","2018-08-20 11:26:55 am","18034746","UPDATE","3.58","0","74.23","0","0","35.24344","-120.64486","Valid(1)","2018-08-20 11:27:41 am","","0"
"","357591080390195","18034746","2018-08-20 11:21:01 am","18034746","UPDATE","3.58","0","74.12","0","0","35.24351","-120.64467","Valid(1)","2018-08-20 11:22:05 am","","0"
"","357591080390195","18034746","2018-08-20 11:15:24 am","18034746","UPDATE","3.59","0","74.07","0","0","35.243484","-120.64457","Valid(1)","2018-08-20 11:16:10 am","","0"
"","357591080390195","18034746","2018-08-20 11:09:35 am","18034746","UPDATE","3.57","0","74.03","0","0","35.24346","-120.64482","Valid(1)","2018-08-20 11:10:33 am","","0"
"","357591080390195","18034746","2018-08-20 11:03:43 am","18034746","UPDATE","3.57","0","73.96","0","0","35.243362","-120.64492","Valid(1)","2018-08-20 11:04:44 am","","0"
"","357591080390195","18034746","2018-08-20 10:57:51 am","18034746","UPDATE","3.57","0","73.89","0","0","35.24345","-120.64463","Valid(1)","2018-08-20 10:58:52 am","","0"
"","357591080390195","18034746","2018-08-20 10:52:04 am","18034746","UPDATE","3.59","0","73.78","0","0","35.243347","-120.64476","Valid(1)","2018-08-20 10:53:00 am","","0"
"","357591080390195","18034746","2018-08-20 10:46:13 am","18034746","UPDATE","3.57","0","73.72","0","0","35.24354","-120.64456","Valid(1)","2018-08-20 10:47:13 am","","0"
"","357591080390195","18034746","2018-08-20 10:40:25 am","18034746","UPDATE","3.57","0","73.67","0","0","35.24362","-120.64441","Valid(1)","2018-08-20 10:41:22 am","","0"
"","357591080390195","18034746","2018-08-20 10:34:35 am","18034746","UPDATE","3.57","0","73.63","0","0","35.243557","-120.64456","Valid(1)","2018-08-20 10:35:34 am","","0"
"","357591080390195","18034746","2018-08-20 10:28:35 am","18034746","UPDATE","3.57","0","73.60","0","0","35.24332","-120.64556","Valid(1)","2018-08-20 10:29:43 am","","0"
"","357591080390195","18034746","2018-08-20 10:22:56 am","18034746","UPDATE","3.58","0","73.49","0","0","35.24366","-120.64473","Valid(1)","2018-08-20 10:23:43 am","","0"
"","357591080390195","18034746","2018-08-20 10:17:20 am","18034746","UPDATE","3.58","0","73.49","0","0","35.243565","-120.64457","Valid(1)","2018-08-20 10:18:04 am","","0"
"","357591080390195","18034746","2018-08-20 10:11:25 am","18034746","UPDATE","3.57","0","73.49","0","0","35.24358","-120.64517","Valid(1)","2018-08-20 10:12:28 am","","0"
"","357591080390195","18034746","2018-08-20 10:05:31 am","18034746","UPDATE","3.57","0","73.49","0","0","35.243607","-120.64492","Valid(1)","2018-08-20 10:06:33 am","","0"
"","357591080390195","18034746","2018-08-20 9:59:39 am","18034746","UPDATE","3.57","0","73.44","0","0","35.243412","-120.64415","Valid(1)","2018-08-20 10:00:39 am","","0"
"","357591080390195","18034746","2018-08-20 9:53:51 am","18034746","UPDATE","3.57","0","73.40","0","0","35.24362","-120.64537","Valid(1)","2018-08-20 9:54:47 am","","0"
"","357591080390195","18034746","2018-08-20 9:47:56 am","18034746","UPDATE","3.57","0","73.36","0","0","35.24364","-120.64457","Valid(1)","2018-08-20 9:48:59 am","","0"
"","357591080390195","18034746","2018-08-20 9:41:57 am","18034746","UPDATE","3.58","0","73.27","0","0","35.2437","-120.64509","Valid(1)","2018-08-20 9:43:04 am","","0"
"","357591080390195","18034746","2018-08-20 8:33:25 am","18034746","UPDATE","3.57","0","71.60","0","0","35.243633","-120.64454","Valid(1)","2018-08-20 8:34:47 am","","0"
"","357591080390195","18034746","2018-08-20 8:09:07 am","18034746","UPDATE","3.58","0","70.61","0","0","35.24358","-120.64472","Valid(1)","2018-08-20 8:09:51 am","","0"
"","357591080390195","18034746","2018-08-20 8:02:58 am","18034746","UPDATE","3.57","0","70.77","0","0","35.243927","-120.64469","Valid(1)","2018-08-20 8:04:13 am","","0"
"","357591080390195","18034746","2018-08-20 7:51:23 am","18034746","UPDATE","3.6","0","71.19","0","0","35.267284","-120.65601","Valid(1)","2018-08-20 7:52:00 am","","0"
"","357591080390195","18034746","2018-08-20 7:45:41 am","18034746","UPDATE","3.58","0","71.19","0","0","35.267117","-120.65922","Valid(1)","2018-08-20 7:46:29 am","","0"
"","357591080390195","18034746","2018-08-20 7:40:09 am","18034746","UPDATE","3.6","0","71.17","0","0","35.26709","-120.65935","Valid(1)","2018-08-20 7:40:47 am","","0"
"","357591080390195","18034746","2018-08-20 7:34:36 am","18034746","UPDATE","3.59","0","71.17","0","0","35.26708","-120.65924","Valid(1)","2018-08-20 7:35:15 am","","0"
"","357591080390195","18034746","2018-08-20 7:29:04 am","18034746","UPDATE","3.6","0","71.17","0","0","35.26709","-120.6593","Valid(1)","2018-08-20 7:29:42 am","","0"
"","357591080390195","18034746","2018-08-20 7:23:32 am","18034746","UPDATE","3.6","0","71.19","0","0","35.267075","-120.65927","Valid(1)","2018-08-20 7:24:10 am","","0"
"","357591080390195","18034746","2018-08-20 7:18:00 am","18034746","UPDATE","3.6","0","71.19","0","0","35.267166","-120.65923","Valid(1)","2018-08-20 7:18:38 am","","0"
"","357591080390195","18034746","2018-08-20 7:12:30 am","18034746","UPDATE","3.6","0","71.22","0","0","35.267174","-120.65922","Valid(1)","2018-08-20 7:13:06 am","","0"
"","357591080390195","18034746","2018-08-20 7:07:00 am","18034746","UPDATE","3.6","0","71.24","0","0","35.267094","-120.6592","Valid(1)","2018-08-20 7:07:36 am","","0"
"","357591080390195","18034746","2018-08-20 7:01:30 am","18034746","UPDATE","3.6","0","71.28","0","0","35.267124","-120.6594","Valid(1)","2018-08-20 7:02:06 am","","0"
"","357591080390195","18034746","2018-08-20 6:55:57 am","18034746","UPDATE","3.59","0","71.31","0","0","35.26663","-120.6591","Valid(1)","2018-08-20 6:56:35 am","","0"
"","357591080390195","18034746","2018-08-20 6:50:26 am","18034746","UPDATE","3.6","0","71.33","0","0","35.267097","-120.65943","Valid(1)","2018-08-20 6:51:02 am","","0"
"","357591080390195","18034746","2018-08-20 6:44:56 am","18034746","UPDATE","3.6","0","71.37","0","0","35.26707","-120.65916","Valid(1)","2018-08-20 6:45:31 am","","0"
"","357591080390195","18034746","2018-08-20 6:39:27 am","18034746","UPDATE","3.6","0","71.42","0","0","35.267216","-120.65936","Valid(1)","2018-08-20 6:40:01 am","","0"
"","357591080390195","18034746","2018-08-20 6:33:58 am","18034746","UPDATE","3.6","0","71.46","0","0","35.26712","-120.65923","Valid(1)","2018-08-20 6:34:32 am","","0"
"","357591080390195","18034746","2018-08-20 6:28:29 am","18034746","UPDATE","3.61","0","71.49","0","0","35.26711","-120.65932","Valid(1)","2018-08-20 6:29:03 am","","0"
"","357591080390195","18034746","2018-08-20 6:23:00 am","18034746","UPDATE","3.61","0","71.53","0","0","35.26708","-120.6593","Valid(1)","2018-08-20 6:23:34 am","","0"
"","357591080390195","18034746","2018-08-20 6:17:32 am","18034746","UPDATE","3.61","0","71.58","0","0","35.26718","-120.6593","Valid(1)","2018-08-20 6:18:05 am","","0"
"","357591080390195","18034746","2018-08-20 6:12:03 am","18034746","UPDATE","3.6","0","71.60","0","0","35.267017","-120.65935","Valid(1)","2018-08-20 6:12:37 am","","0"
"","357591080390195","18034746","2018-08-20 6:06:34 am","18034746","UPDATE","3.6","0","71.65","0","0","35.267044","-120.65927","Valid(1)","2018-08-20 6:07:08 am","","0"
"","357591080390195","18034746","2018-08-20 6:01:04 am","18034746","UPDATE","3.6","0","71.67","0","0","35.26703","-120.65924","Valid(1)","2018-08-20 6:01:38 am","","0"
"","357591080390195","18034746","2018-08-20 5:55:34 am","18034746","UPDATE","3.6","0","71.71","0","0","35.267","-120.65933","Valid(1)","2018-08-20 5:56:08 am","","0"
"","357591080390195","18034746","2018-08-20 5:50:04 am","18034746","UPDATE","3.6","0","71.76","0","0","35.267128","-120.65936","Valid(1)","2018-08-20 5:50:38 am","","0"
"","357591080390195","18034746","2018-08-20 5:44:35 am","18034746","UPDATE","3.61","0","71.80","0","0","35.2671","-120.65933","Valid(1)","2018-08-20 5:45:08 am","","0"
"","357591080390195","18034746","2018-08-20 5:39:06 am","18034746","UPDATE","3.61","0","71.85","0","0","35.267","-120.65932","Valid(1)","2018-08-20 5:39:39 am","","0"
"","357591080390195","18034746","2018-08-20 5:33:37 am","18034746","UPDATE","3.6","0","71.89","0","0","35.267063","-120.65931","Valid(1)","2018-08-20 5:34:10 am","","0"
"","357591080390195","18034746","2018-08-20 5:28:08 am","18034746","UPDATE","3.61","0","71.92","0","0","35.267105","-120.65926","Valid(1)","2018-08-20 5:28:41 am","","0"
"","357591080390195","18034746","2018-08-20 5:22:39 am","18034746","UPDATE","3.61","0","72.00","0","0","35.266983","-120.65914","Valid(1)","2018-08-20 5:23:12 am","","0"
"","357591080390195","18034746","2018-08-20 5:17:10 am","18034746","UPDATE","3.6","0","72.05","0","0","35.2671","-120.65925","Valid(1)","2018-08-20 5:17:43 am","","0"
"","357591080390195","18034746","2018-08-20 5:11:42 am","18034746","UPDATE","3.61","0","72.12","0","0","35.26708","-120.6594","Valid(1)","2018-08-20 5:12:14 am","","0"
"","357591080390195","18034746","2018-08-20 5:06:14 am","18034746","UPDATE","3.61","0","72.16","0","0","35.267124","-120.65918","Valid(1)","2018-08-20 5:06:46 am","","0"
"","357591080390195","18034746","2018-08-20 5:00:22 am","18034746","UPDATE","3.57","0","72.23","0","0","35.2671","-120.6593","Valid(1)","2018-08-20 5:01:17 am","","0"
"","357591080390195","18034746","2018-08-20 4:54:50 am","18034746","UPDATE","3.6","0","72.21","0","0","35.267292","-120.6592","Valid(1)","2018-08-20 4:55:25 am","","0"
"","357591080390195","18034746","2018-08-20 4:49:16 am","18034746","UPDATE","3.6","0","72.27","0","0","35.26705","-120.65922","Valid(1)","2018-08-20 4:49:53 am","","0"
"","357591080390195","18034746","2018-08-20 4:43:45 am","18034746","UPDATE","3.6","0","72.30","0","0","35.267105","-120.65911","Valid(1)","2018-08-20 4:44:19 am","","0"
"","357591080390195","18034746","2018-08-20 4:38:13 am","18034746","UPDATE","3.59","0","72.39","0","0","35.267197","-120.65955","Valid(1)","2018-08-20 4:38:48 am","","0"
"","357591080390195","18034746","2018-08-20 4:32:35 am","18034746","UPDATE","3.59","0","72.41","0","0","35.26712","-120.65928","Valid(1)","2018-08-20 4:33:16 am","","0"
"","357591080390195","18034746","2018-08-20 4:27:04 am","18034746","UPDATE","3.6","0","72.45","0","0","35.26712","-120.65918","Valid(1)","2018-08-20 4:27:38 am","","0"
"","357591080390195","18034746","2018-08-20 4:21:31 am","18034746","UPDATE","3.59","0","72.52","0","0","35.267326","-120.65963","Valid(1)","2018-08-20 4:22:07 am","","0"
"","357591080390195","18034746","2018-08-20 4:16:00 am","18034746","UPDATE","3.6","0","72.55","0","0","35.267113","-120.65934","Valid(1)","2018-08-20 4:16:34 am","","0"
"","357591080390195","18034746","2018-08-20 4:10:29 am","18034746","UPDATE","3.6","0","72.61","0","0","35.267178","-120.65934","Valid(1)","2018-08-20 4:11:03 am","","0"
"","357591080390195","18034746","2018-08-20 4:04:57 am","18034746","UPDATE","3.6","0","72.66","0","0","35.267113","-120.65918","Valid(1)","2018-08-20 4:05:32 am","","0"
"","357591080390195","18034746","2018-08-20 3:59:24 am","18034746","UPDATE","3.59","0","72.72","0","0","35.267326","-120.65946","Valid(1)","2018-08-20 4:00:00 am","","0"
"","357591080390195","18034746","2018-08-20 3:53:39 am","18034746","UPDATE","3.58","0","72.75","0","0","35.267277","-120.65928","Valid(1)","2018-08-20 3:54:26 am","","0"
"","357591080390195","18034746","2018-08-20 3:48:07 am","18034746","UPDATE","3.6","0","72.81","0","0","35.267067","-120.6594","Valid(1)","2018-08-20 3:48:41 am","","0"
"","357591080390195","18034746","2018-08-20 3:42:30 am","18034746","UPDATE","3.59","0","72.84","0","0","35.267204","-120.65922","Valid(1)","2018-08-20 3:43:09 am","","0"
"","357591080390195","18034746","2018-08-20 3:37:00 am","18034746","UPDATE","3.6","0","72.88","0","0","35.267086","-120.65926","Valid(1)","2018-08-20 3:37:32 am","","0"
"","357591080390195","18034746","2018-08-20 3:31:29 am","18034746","UPDATE","3.6","0","72.91","0","0","35.267063","-120.65917","Valid(1)","2018-08-20 3:32:02 am","","0"
"","357591080390195","18034746","2018-08-20 3:25:58 am","18034746","UPDATE","3.6","0","72.97","0","0","35.26703","-120.65956","Valid(1)","2018-08-20 3:26:31 am","","0"
"","357591080390195","18034746","2018-08-20 3:20:28 am","18034746","UPDATE","3.6","0","73.04","0","0","35.26711","-120.65921","Valid(1)","2018-08-20 3:21:00 am","","0"
"","357591080390195","18034746","2018-08-20 3:14:59 am","18034746","UPDATE","3.6","0","73.08","0","0","35.267128","-120.6591","Valid(1)","2018-08-20 3:15:30 am","","0"
"","357591080390195","18034746","2018-08-20 3:09:30 am","18034746","UPDATE","3.61","0","73.13","0","0","35.26706","-120.6593","Valid(1)","2018-08-20 3:10:01 am","","0"
"","357591080390195","18034746","2018-08-20 3:03:54 am","18034746","UPDATE","3.59","0","73.18","0","0","35.267086","-120.6592","Valid(1)","2018-08-20 3:04:32 am","","0"
"","357591080390195","18034746","2018-08-20 2:58:23 am","18034746","UPDATE","3.6","0","73.22","0","0","35.26714","-120.65916","Valid(1)","2018-08-20 2:58:55 am","","0"
"","357591080390195","18034746","2018-08-20 2:52:52 am","18034746","UPDATE","3.6","0","73.29","0","0","35.267162","-120.65926","Valid(1)","2018-08-20 2:53:24 am","","0"
"","357591080390195","18034746","2018-08-20 2:47:21 am","18034746","UPDATE","3.6","0","73.36","0","0","35.26718","-120.65924","Valid(1)","2018-08-20 2:47:53 am","","0"
"","357591080390195","18034746","2018-08-20 2:41:51 am","18034746","UPDATE","3.6","0","73.42","0","0","35.267075","-120.65934","Valid(1)","2018-08-20 2:42:22 am","","0"
"","357591080390195","18034746","2018-08-20 2:36:20 am","18034746","UPDATE","3.6","0","73.47","0","0","35.267094","-120.65936","Valid(1)","2018-08-20 2:36:52 am","","0"
"","357591080390195","18034746","2018-08-20 2:30:49 am","18034746","UPDATE","3.6","0","73.53","0","0","35.267048","-120.65915","Valid(1)","2018-08-20 2:31:21 am","","0"
"","357591080390195","18034746","2018-08-20 2:25:19 am","18034746","UPDATE","3.6","0","73.60","0","0","35.267002","-120.65929","Valid(1)","2018-08-20 2:25:50 am","","0"
"","357591080390195","18034746","2018-08-20 2:19:50 am","18034746","UPDATE","3.6","0","73.65","0","0","35.266994","-120.65919","Valid(1)","2018-08-20 2:20:20 am","","0"
"","357591080390195","18034746","2018-08-20 2:14:22 am","18034746","UPDATE","3.61","0","73.72","0","0","35.267155","-120.65912","Valid(1)","2018-08-20 2:14:51 am","","0"
"","357591080390195","18034746","2018-08-20 2:08:49 am","18034746","UPDATE","3.59","0","73.76","0","0","35.26729","-120.65903","Valid(1)","2018-08-20 2:09:23 am","","0"
"","357591080390195","18034746","2018-08-20 2:03:19 am","18034746","UPDATE","3.6","0","73.87","0","0","35.267036","-120.65915","Valid(1)","2018-08-20 2:03:50 am","","0"
"","357591080390195","18034746","2018-08-20 1:57:50 am","18034746","UPDATE","3.6","0","73.94","0","0","35.26697","-120.65927","Valid(1)","2018-08-20 1:58:20 am","","0"
"","357591080390195","18034746","2018-08-20 1:52:19 am","18034746","UPDATE","3.6","0","73.99","0","0","35.26708","-120.6594","Valid(1)","2018-08-20 1:52:50 am","","0"
"","357591080390195","18034746","2018-08-20 1:46:48 am","18034746","UPDATE","3.6","0","74.08","0","0","35.267002","-120.65931","Valid(1)","2018-08-20 1:47:19 am","","0"
"","357591080390195","18034746","2018-08-20 1:41:18 am","18034746","UPDATE","3.6","0","74.17","0","0","35.26719","-120.65922","Valid(1)","2018-08-20 1:41:48 am","","0"
"","357591080390195","18034746","2018-08-20 1:35:48 am","18034746","UPDATE","3.6","0","74.26","0","0","35.267124","-120.65927","Valid(1)","2018-08-20 1:36:18 am","","0"
"","357591080390195","18034746","2018-08-20 1:30:18 am","18034746","UPDATE","3.6","0","74.35","0","0","35.267056","-120.65934","Valid(1)","2018-08-20 1:30:48 am","","0"
"","357591080390195","18034746","2018-08-20 1:24:48 am","18034746","UPDATE","3.6","0","74.48","0","0","35.267094","-120.65927","Valid(1)","2018-08-20 1:25:18 am","","0"
"","357591080390195","18034746","2018-08-20 1:18:57 am","18034746","UPDATE","3.58","0","74.59","0","0","35.26707","-120.6593","Valid(1)","2018-08-20 1:19:48 am","","0"
"","357591080390195","18034746","2018-08-20 1:13:09 am","18034746","UPDATE","3.58","0","74.68","0","0","35.266987","-120.65911","Valid(1)","2018-08-20 1:13:57 am","","0"
